Frame Number,Confidence Rate (Original),Confidence Rate with Noise,Confidence Rate with Blur,Variance of Noise is: 100,Window Size is: 5 by 5,video\sivri.mp4,Number of total Frames: 1619.0
0.0,0.9534234,0.69615287,0.62620014
1.0,0.89259666,0.38084212,0.84575355
2.0,0.9508635,0.3766644,0.7715149
3.0,0.9948532,0.6060621,0.8909067
4.0,0.9855198,0.2540956,0.7551217
5.0,0.9890782,0.5294951,0.7076098
6.0,0.9954786,0.6629876,0.7430208
7.0,0.9877273,0.14687645,0.64453036
8.0,0.99719137,0.12732932,0.7837218
9.0,0.99710685,0.7862335,0.80897844
10.0,0.99716187,0.2643709,0.63905394
11.0,0.98251826,0.17201048,0.82074773
12.0,0.9397293,0.039690416,0.8788483
13.0,0.9586363,0.044348188,0.7859754
14.0,0.927523,0.13197829,0.68123066
15.0,0.7979257,0.10916676,0.7394877
16.0,0.9046351,0.3131415,0.74473935
17.0,0.9707484,0.548404,0.8027131
18.0,0.99320227,0.10293708,0.76293856
19.0,0.98689145,0.65699583,0.74629754
20.0,0.97340393,0.48398143,0.69803333
21.0,0.99580574,0.14542447,0.8609142
22.0,0.9923096,0.205721,0.73644125
23.0,0.99598557,0.026194196,0.87098515
24.0,0.9955188,0.27372354,0.71605235
25.0,0.9963607,0.030881362,0.8963405
26.0,0.9888958,0.8733078,0.7330305
27.0,0.9691919,0.1173774,0.84457904
28.0,0.9901889,0.047053847,0.8005629
29.0,0.99470127,0.24354655,0.89873093
30.0,0.9937122,0.58494765,0.84856224
31.0,0.9855423,0.12088725,0.72513753
32.0,0.9913305,0.37859833,0.77953506
33.0,0.98953164,0.15058713,0.6313488
34.0,0.9554822,0.5277871,0.650706
35.0,0.9878991,0.42342842,0.6818044
36.0,0.86860543,0.016080376,0.43712223
37.0,0.7881394,0.012816478,0.543787
38.0,0.80543447,0.011950835,0.46666825
39.0,0.7457466,0.0,0.6768943
40.0,0.84405214,0.39490113,0.7855776
41.0,0.6664943,0.28028318,0.87956655
42.0,0.7947132,0.0,0.71270186
43.0,0.6407705,0.010268937,0.9346485
44.0,0.884927,0.23239,0.82055426
45.0,0.9289854,0.26713225,0.6874733
46.0,0.9774753,0.07487311,0.6953635
47.0,0.9915302,0.107091494,0.66150403
48.0,0.9966318,0.6725953,0.8246738
49.0,0.99686426,0.48630536,0.8414807
50.0,0.99270904,0.33494702,0.7860057
51.0,0.985061,0.91174614,0.7123989
52.0,0.9953608,0.64598125,0.845932
53.0,0.9943719,0.75813895,0.9314396
54.0,0.9701872,0.3288968,0.7573892
55.0,0.9923118,0.70071113,0.7571754
56.0,0.8701104,0.67510885,0.5847116
57.0,0.84944916,0.09744759,0.71410173
58.0,0.9296478,0.11833224,0.6481874
59.0,0.68569654,0.35977033,0.6932839
60.0,0.28259513,0.12841295,0.5645718
61.0,0.64612,0.0,0.33630338
62.0,0.5321254,0.0,0.35899106
63.0,0.6731232,0.013496239,0.4700619
64.0,0.39696518,0.0859912,0.7107402
65.0,0.63070905,0.043079723,0.5448483
66.0,0.37945276,0.18750715,0.45219955
67.0,0.56255484,0.048870455,0.45800346
68.0,0.47897822,0.2901297,0.5820529
69.0,0.09330308,0.38396144,0.46632737
70.0,0.6415141,0.13783075,0.65288293
71.0,0.77537936,0.38257238,0.5888269
72.0,0.17511687,0.15164109,0.59014535
73.0,0.15038903,0.15679835,0.5753029
74.0,0.13061336,0.32642224,0.6463385
75.0,0.12919036,0.50944376,0.68581975
76.0,0.12298249,0.48681223,0.69701296
77.0,0.098895475,0.1695087,0.5745518
78.0,0.06218921,0.19923529,0.6371217
79.0,0.13841958,0.6748174,0.57896453
80.0,0.13541159,0.08103447,0.65551484
81.0,0.06864436,0.074210055,0.61814564
82.0,0.06380941,0.04790773,0.5322057
83.0,0.053047266,0.016044203,0.42945132
84.0,0.049515624,0.08153159,0.5338676
85.0,0.11874103,0.026387595,0.5434408
86.0,0.15118244,0.06634443,0.47909978
87.0,0.16499195,0.11540098,0.5455435
88.0,0.08219871,0.033572458,0.5774661
89.0,0.091535024,0.122555755,0.58199376
90.0,0.13463065,0.16640736,0.56402886
91.0,0.068751745,0.07395002,0.6116243
92.0,0.2276647,0.08010227,0.6602484
93.0,0.309491,0.022325957,0.48084685
94.0,0.17704359,0.06662077,0.58823115
95.0,0.3088266,0.30538255,0.54535216
96.0,0.21616086,0.09097204,0.6302166
97.0,0.24085166,0.044975843,0.5381918
98.0,0.30017573,0.080385506,0.54966426
99.0,0.13932665,0.109961025,0.5842584
100.0,0.30904642,0.022415077,0.39131236
101.0,0.40553114,0.1129361,0.61529154
102.0,0.74897,0.0,0.45505217
103.0,0.90869194,0.2815097,0.667863
104.0,0.88733345,0.26878455,0.63194793
105.0,0.9609972,0.018180192,0.65705144
106.0,0.9488962,0.025880707,0.529666
107.0,0.92576903,0.04106363,0.58647996
108.0,0.93369,0.31448022,0.6622251
109.0,0.53243655,0.046151813,0.5840684
110.0,0.85215455,0.48200086,0.8326766
111.0,0.75086766,0.71742207,0.83360606
112.0,0.58845437,0.065324344,0.73364866
113.0,0.47804874,0.04796149,0.75257355
114.0,0.89798886,0.082347885,0.66165054
115.0,0.9714841,0.11119934,0.7924393
116.0,0.96440303,0.17723188,0.80142534
117.0,0.9502787,0.06170378,0.85022914
118.0,0.9148435,0.49863356,0.75944555
119.0,0.84541047,0.043999,0.64551014
120.0,0.98843914,0.020698609,0.5151463
121.0,0.91445726,0.11596829,0.4887904
122.0,0.9630496,0.33322212,0.5972301
123.0,0.97708523,0.0353081,0.99030787
124.0,0.98240316,0.25322202,0.66911566
125.0,0.8786551,0.12245614,0.86898893
126.0,0.9645962,0.0,0.80963147
127.0,0.93091446,0.026074462,0.83768797
128.0,0.899929,0.05353583,0.75377655
129.0,0.9821247,0.104759954,0.74570763
130.0,0.9456998,0.0189352,0.62744826
131.0,0.96325475,0.021374302,0.54061705
132.0,0.9553944,0.040417068,0.76862156
133.0,0.9876643,0.11580749,0.7596105
134.0,0.9437208,0.30742246,0.71578234
135.0,0.98583174,0.0,0.7066236
136.0,0.9891628,0.042901184,0.6839597
137.0,0.9973852,0.20171481,0.6234164
138.0,0.9978811,0.31043595,0.8403236
139.0,0.99865973,0.17304489,0.65119594
140.0,0.9953685,0.016557889,0.71405065
141.0,0.99498993,0.026597915,0.7520984
142.0,0.9979153,0.03386049,0.7599102
143.0,0.9943299,0.026377235,0.8262824
144.0,0.9973667,0.091520615,0.49106628
145.0,0.9973756,0.098991975,0.6828206
146.0,0.99860436,0.016019674,0.6720607
147.0,0.9982901,0.028138462,0.8018799
148.0,0.9988508,0.10805239,0.8003265
149.0,0.9989427,0.21450828,0.7877353
150.0,0.991956,0.0,0.7950406
151.0,0.9979704,0.05245,0.8079052
152.0,0.9974172,0.039529555,0.64903194
153.0,0.99868685,0.02287945,0.6638494
154.0,0.9958984,0.05278544,0.74132854
155.0,0.994987,0.030466096,0.6063883
156.0,0.9955285,0.2631452,0.61865664
157.0,0.98850226,0.011410848,0.6977083
158.0,0.98056567,0.10930556,0.6955501
159.0,0.9839565,0.0252162,0.5928922
160.0,0.95922107,0.025991347,0.73441404
161.0,0.9818969,0.014172546,0.5776685
162.0,0.9763471,0.028910045,0.48494613
163.0,0.9882903,0.07583158,0.6448834
164.0,0.9542445,0.010152862,0.57279456
165.0,0.9396415,0.111373745,0.53095585
166.0,0.9935675,0.013401376,0.5483918
167.0,0.9905007,0.0,0.4969508
168.0,0.9975803,0.051253077,0.48245892
169.0,0.988502,0.014529324,0.5440599
170.0,0.982444,0.028740862,0.45068282
171.0,0.9385687,0.012468879,0.54425496
172.0,0.99333644,0.013770513,0.41909888
173.0,0.99391395,0.048596438,0.65846
174.0,0.9932647,0.011651797,0.7298631
175.0,0.98548025,0.029282173,0.71033597
176.0,0.9857268,0.0,0.72058165
177.0,0.9819885,0.05259727,0.7320303
178.0,0.9906474,0.034244694,0.8616869
179.0,0.9961086,0.024809157,0.8751131
180.0,0.98109967,0.03338844,0.72785
181.0,0.9858532,0.0,0.70193154
182.0,0.9902768,0.0,0.7084184
183.0,0.98621815,0.06642127,0.6519151
184.0,0.97528094,0.04067583,0.6116721
185.0,0.98050135,0.015049484,0.5189357
186.0,0.99344796,0.0,0.61286336
187.0,0.93531287,0.018834773,0.6619002
188.0,0.9118357,0.0,0.5042013
189.0,0.9092254,0.0,0.51474077
190.0,0.98842734,0.0,0.5450656
191.0,0.987094,0.0,0.35493436
192.0,0.9942959,0.0,0.5490777
193.0,0.9939057,0.0,0.5085863
194.0,0.9936464,0.0,0.6794795
195.0,0.9936035,0.0,0.689523
196.0,0.99658704,0.0,0.67810625
197.0,0.9962804,0.0,0.6252464
198.0,0.9951716,0.0,0.6704765
199.0,0.99809486,0.0,0.653463
200.0,0.99614316,0.0,0.7730418
201.0,0.99864846,0.0,0.40329775
202.0,0.99552155,0.0,0.77759933
203.0,0.9980263,0.0,0.65679085
204.0,0.99729687,0.0,0.78367007
205.0,0.9947285,0.0,0.7595489
206.0,0.99485695,0.0,0.7611381
207.0,0.9967243,0.0,0.75441784
208.0,0.9964275,0.0,0.8786781
209.0,0.99698716,0.0,0.791281
210.0,0.98964334,0.0,0.81376815
211.0,0.9963475,0.0,0.79453486
212.0,0.9895074,0.0,0.79011595
213.0,0.99356854,0.0,0.8092793
214.0,0.9951001,0.0,0.83738816
215.0,0.99434257,0.0,0.7101435
216.0,0.9973556,0.0,0.85469496
217.0,0.99543023,0.0,0.7108036
218.0,0.9949302,0.0,0.75522536
219.0,0.9914512,0.0,0.8168171
220.0,0.994645,0.0,0.83500046
221.0,0.9956476,0.0,0.7806957
222.0,0.99618345,0.0,0.7771236
223.0,0.99219114,0.0,0.8286107
224.0,0.9934644,0.010794044,0.92228115
225.0,0.99462575,0.0,0.96515286
226.0,0.99514884,0.0,0.9137102
227.0,0.990276,0.0,0.9116522
228.0,0.98719054,0.0,0.930791
229.0,0.98230445,0.0,0.9323736
230.0,0.9768574,0.0,0.9105944
231.0,0.97051597,0.0,0.97377115
232.0,0.9913891,0.0,0.97814447
233.0,0.9851419,0.0,0.9683201
234.0,0.9922044,0.0,0.88874114
235.0,0.99125683,0.0,0.95276177
236.0,0.97192943,0.0,0.94244003
237.0,0.9581799,0.0,0.96544904
238.0,0.8917558,0.0,0.9419249
239.0,0.98995364,0.0,0.9581151
240.0,0.9780872,0.0,0.88976866
241.0,0.9795829,0.0,0.9488342
242.0,0.98130417,0.0,0.6191327
243.0,0.9756723,0.0,0.9041253
244.0,0.9838344,0.0,0.92842245
245.0,0.9948914,0.0,0.932086
246.0,0.99225414,0.0,0.95226324
247.0,0.9890921,0.0,0.91887474
248.0,0.9908612,0.0,0.8546684
249.0,0.96483874,0.0,0.91336
250.0,0.95478964,0.0,0.94708616
251.0,0.89048207,0.0,0.8786324
252.0,0.97845876,0.0,0.83706355
253.0,0.9751633,0.0,0.85940284
254.0,0.9708838,0.0,0.8633829
255.0,0.97846246,0.0,0.64382446
256.0,0.9881913,0.0,0.6351228
257.0,0.98717684,0.0,0.6502795
258.0,0.99339217,0.0,0.40083027
259.0,0.9809533,0.0,0.30801612
260.0,0.95413846,0.0,0.5163175
261.0,0.97793144,0.0,0.67857623
262.0,0.94552565,0.0,0.43818736
263.0,0.97108895,0.0,0.6081778
264.0,0.94820505,0.0,0.80661196
265.0,0.94469285,0.0,0.5664981
266.0,0.8749537,0.0,0.7306948
267.0,0.8263142,0.0,0.5996529
268.0,0.91510427,0.0,0.5664349
269.0,0.7861255,0.0,0.7959482
270.0,0.8786736,0.0,0.8163754
271.0,0.9016237,0.0,0.6708734
272.0,0.87056434,0.0,0.7165861
273.0,0.952008,0.0,0.52371013
274.0,0.95327127,0.0,0.6506155
275.0,0.9558123,0.0,0.5634363
276.0,0.97347426,0.0,0.83017594
277.0,0.976896,0.0,0.82185626
278.0,0.9865643,0.0,0.64438796
279.0,0.99402124,0.0,0.80899936
280.0,0.9913952,0.0,0.69303715
281.0,0.9918956,0.0,0.669763
282.0,0.9874358,0.0,0.49499133
283.0,0.9805502,0.0,0.3984214
284.0,0.98331153,0.0,0.54653513
285.0,0.9901956,0.0,0.54795927
286.0,0.9804827,0.0,0.5538218
287.0,0.97547126,0.0,0.647145
288.0,0.9869299,0.0,0.36742887
289.0,0.9785784,0.0,0.45443395
290.0,0.9763489,0.0,0.3222831
291.0,0.96458966,0.0,0.32086825
292.0,0.9735421,0.0,0.26569602
293.0,0.9754351,0.0,0.23701392
294.0,0.9660388,0.0,0.32173055
295.0,0.89048207,0.0,0.2470761
296.0,0.9077101,0.0,0.42024904
297.0,0.9551546,0.0,0.34238586
298.0,0.9638965,0.0,0.3937027
299.0,0.9247736,0.0,0.36165544
300.0,0.9268787,0.0,0.3054299
301.0,0.89964473,0.0,0.25599262
302.0,0.9384191,0.0,0.43055296
303.0,0.9529764,0.0,0.489072
304.0,0.90417135,0.0,0.48094687
305.0,0.9009033,0.0,0.5304004
306.0,0.9365663,0.0,0.5155471
307.0,0.96295905,0.0,0.600623
308.0,0.952421,0.0,0.60646427
309.0,0.9435426,0.0,0.69282234
310.0,0.9434003,0.0,0.72057647
311.0,0.79270774,0.0,0.774557
312.0,0.7457023,0.0,0.6053123
313.0,0.71532273,0.018242506,0.5873009
314.0,0.7520712,0.0,0.56157017
315.0,0.4603752,0.0,0.6666907
316.0,0.9233316,0.0,0.6336557
317.0,0.83259356,0.0,0.59073013
318.0,0.36801654,0.0,0.7184048
319.0,0.6081939,0.023134507,0.71350515
320.0,0.48888332,0.0,0.8002039
321.0,0.58914244,0.0,0.775247
322.0,0.3605772,0.0,0.75329983
323.0,0.36990282,0.0,0.6957407
324.0,0.5315485,0.0,0.7626291
325.0,0.5680654,0.0,0.5614547
326.0,0.5118865,0.0,0.5975633
327.0,0.60531443,0.0,0.61099154
328.0,0.35024753,0.0,0.51375705
329.0,0.47413248,0.0,0.5604625
330.0,0.47739863,0.0,0.5608335
331.0,0.47971603,0.0,0.47573626
332.0,0.5046502,0.014230256,0.7948124
333.0,0.80328745,0.0,0.8141159
334.0,0.5176394,0.0,0.88861674
335.0,0.47128382,0.031932537,0.83418393
336.0,0.47275862,0.1289571,0.734402
337.0,0.33437496,0.0,0.8252969
338.0,0.6499277,0.080642335,0.89123523
339.0,0.50086486,0.024233975,0.78687394
340.0,0.8978294,0.016847553,0.86797196
341.0,0.9377061,0.0,0.66096354
342.0,0.7981242,0.0,0.7004643
343.0,0.75951535,0.0,0.94234204
344.0,0.7544079,0.0220025,0.6977459
345.0,0.78780025,0.028331423,0.95339286
346.0,0.92016804,0.20224406,0.87322116
347.0,0.75978976,0.011168385,0.9629846
348.0,0.7246355,0.0,0.95536345
349.0,0.6860239,0.0,0.9848348
350.0,0.76392174,0.013584539,0.9694809
351.0,0.64796126,0.021684002,0.9778035
352.0,0.8796817,0.0,0.95812076
353.0,0.660859,0.06377379,0.9768171
354.0,0.7012454,0.06181642,0.97477674
355.0,0.5446599,0.025950221,0.970574
356.0,0.77042377,0.1047778,0.9589894
357.0,0.87326664,0.014576673,0.9742819
358.0,0.816614,0.14461875,0.88759404
359.0,0.69729686,0.12802826,0.97241795
360.0,0.7417243,0.0146067375,0.94350505
361.0,0.9158047,0.012056068,0.914539
362.0,0.94863635,0.0,0.9279223
363.0,0.5125781,0.0,0.72746134
364.0,0.74467874,0.0,0.9326618
365.0,0.6652717,0.0,0.84200805
366.0,0.8610901,0.01735459,0.8513181
367.0,0.74462,0.0,0.8959478
368.0,0.48819858,0.0,0.9493921
369.0,0.84352326,0.017601222,0.98201317
370.0,0.92569673,0.0,0.983955
371.0,0.46303496,0.0,0.9863746
372.0,0.9021662,0.0,0.96738017
373.0,0.9374598,0.0,0.97293043
374.0,0.95440066,0.0,0.9812639
375.0,0.7715128,0.018293573,0.9866545
376.0,0.91249,0.0,0.92595553
377.0,0.80188245,0.0,0.9657251
378.0,0.7166035,0.0133763505,0.92558986
379.0,0.9600261,0.065591596,0.96381575
380.0,0.8878386,0.5346714,0.98635906
381.0,0.8486114,0.07309768,0.9700809
382.0,0.92042154,0.0658276,0.99342656
383.0,0.99015486,0.4195924,0.98973924
384.0,0.98371214,0.034290418,0.9822996
385.0,0.988123,0.12362807,0.9908455
386.0,0.9947901,0.12578881,0.9966478
387.0,0.99469817,0.099351875,0.990162
388.0,0.95347345,0.023371743,0.98847777
389.0,0.99876153,0.0,0.98313725
390.0,0.98728704,0.065948196,0.97747326
391.0,0.98681647,0.24924116,0.9649115
392.0,0.9840247,0.2038767,0.9825225
393.0,0.977104,0.16065618,0.9327326
394.0,0.97208846,0.0,0.9687066
395.0,0.9720052,0.0,0.9860136
396.0,0.9819389,0.0,0.9773053
397.0,0.98950243,0.04572088,0.98903173
398.0,0.9830378,0.0,0.984365
399.0,0.9894365,0.01716496,0.9948612
400.0,0.9802909,0.04264864,0.95904243
401.0,0.9913583,0.0,0.99006116
402.0,0.9965718,0.0,0.9865595
403.0,0.994728,0.0,0.9303576
404.0,0.9976889,0.0,0.99288905
405.0,0.9954443,0.0,0.9892958
406.0,0.9459648,0.0,0.9963521
407.0,0.9958138,0.0,0.9874943
408.0,0.99646276,0.0,0.9965146
409.0,0.99425274,0.0,0.9925216
410.0,0.9967186,0.0,0.9953739
411.0,0.99786866,0.010079271,0.9967217
412.0,0.9953335,0.032206576,0.9974004
413.0,0.9925632,0.0,0.9967679
414.0,0.9925477,0.0,0.9971009
415.0,0.988025,0.030761402,0.99302965
416.0,0.9888754,0.0,0.99490863
417.0,0.9842875,0.0,0.9923171
418.0,0.9797966,0.0,0.99459606
419.0,0.978289,0.0,0.97802997
420.0,0.9769288,0.0,0.9621476
421.0,0.99161386,0.0,0.9402506
422.0,0.97589636,0.0,0.96618074
423.0,0.99381787,0.0,0.9839113
424.0,0.9585449,0.0,0.9225922
425.0,0.97506,0.0,0.95949644
426.0,0.9749154,0.0,0.93212026
427.0,0.9766396,0.0,0.9797079
428.0,0.99231553,0.0,0.98718613
429.0,0.97360003,0.0,0.9755011
430.0,0.9875706,0.0,0.9840289
431.0,0.98098534,0.0,0.9844893
432.0,0.9962568,0.018622138,0.9832638
433.0,0.9951139,0.0,0.9719591
434.0,0.99567837,0.0,0.98699945
435.0,0.98517716,0.0,0.9778061
436.0,0.9941095,0.0,0.9644399
437.0,0.99487406,0.0,0.9134721
438.0,0.99170554,0.0,0.8472318
439.0,0.9980135,0.030562125,0.9484641
440.0,0.9959181,0.0141480295,0.93107307
441.0,0.9626492,0.024748508,0.98132825
442.0,0.99810624,0.0,0.89082104
443.0,0.9953941,0.21993983,0.947674
444.0,0.9956513,0.0,0.8502392
445.0,0.99563617,0.0,0.94588804
446.0,0.997083,0.0,0.90712553
447.0,0.9948413,0.0,0.9281809
448.0,0.99713755,0.016897976,0.9000422
449.0,0.9966646,0.068178356,0.9752846
450.0,0.9967212,0.0,0.9287473
451.0,0.9990434,0.030940024,0.9321993
452.0,0.9995449,0.0,0.94648194
453.0,0.9993685,0.0,0.93447363
454.0,0.9993395,0.0,0.92648816
455.0,0.99965477,0.0,0.95223516
456.0,0.99669254,0.0,0.92148995
457.0,0.99893373,0.0,0.82356036
458.0,0.99874395,0.0,0.93667287
459.0,0.99943525,0.0,0.71239454
460.0,0.99912137,0.0,0.8221973
461.0,0.99973017,0.0,0.9456945
462.0,0.99887496,0.0,0.9101245
463.0,0.99974877,0.0,0.7779061
464.0,0.9995376,0.03042977,0.82020205
465.0,0.9971916,0.018204048,0.68219084
466.0,0.99906355,0.0,0.8982613
467.0,0.99951017,0.0,0.83760756
468.0,0.9997987,0.0,0.9503001
469.0,0.9997291,0.010999499,0.9237425
470.0,0.99932754,0.0398348,0.9028379
471.0,0.99955803,0.0,0.6655566
472.0,0.9997167,0.0,0.57530755
473.0,0.99992764,0.0,0.84250295
474.0,0.99995863,0.0,0.5629051
475.0,0.99982846,0.0,0.6468552
476.0,0.99993074,0.0,0.7704822
477.0,0.9995061,0.0,0.7542205
478.0,0.9997476,0.0,0.5675117
479.0,0.9996315,0.0,0.39786538
480.0,0.99982303,0.0,0.6877252
481.0,0.9998511,0.0,0.6242385
482.0,0.9998772,0.05037929,0.8810882
483.0,0.999918,0.03930714,0.582957
484.0,0.9998839,0.047152698,0.2329156
485.0,0.9999622,0.0,0.4865091
486.0,0.9999665,0.0,0.6154092
487.0,0.9999521,0.09194504,0.4584513
488.0,0.9999393,0.0,0.53797007
489.0,0.9998361,0.0,0.29434523
490.0,0.9999286,0.012314536,0.73449963
491.0,0.99980897,0.1573865,0.4354064
492.0,0.99947506,0.09386123,0.45544636
493.0,0.99992883,0.0286407,0.48779395
494.0,0.9992514,0.56831896,0.2638933
495.0,0.9995733,0.094167635,0.8168102
496.0,0.99991715,0.13022026,0.6870079
497.0,0.9999342,0.0,0.6205002
498.0,0.9999591,0.047033723,0.62964267
499.0,0.99998343,0.026291763,0.49886498
500.0,0.99989843,0.04890941,0.39940283
501.0,0.99981505,0.029396208,0.42237762
502.0,0.9999752,0.0,0.62288964
503.0,0.99982077,0.0,0.7401235
504.0,0.9997764,0.0,0.57516897
505.0,0.9996859,0.025080908,0.5863726
506.0,0.99948406,0.073896416,0.80700254
507.0,0.99800545,0.010136037,0.8876139
508.0,0.9982351,0.07634902,0.37475196
509.0,0.99863833,0.10618705,0.4249906
510.0,0.99958295,0.090962894,0.76761323
511.0,0.9998361,0.5093096,0.9065754
512.0,0.9998641,0.09000735,0.9273471
513.0,0.9997224,0.07439804,0.7072373
514.0,0.9992514,0.025580008,0.89879864
515.0,0.99969196,0.049374923,0.7029834
516.0,0.99833125,0.024556154,0.86780477
517.0,0.9985481,0.0,0.9177787
518.0,0.9992567,0.07023104,0.9194802
519.0,0.99975044,0.0,0.9090844
520.0,0.99935776,0.03229096,0.8463623
521.0,0.99986684,0.015486496,0.8162144
522.0,0.9995988,0.062554054,0.56043494
523.0,0.999964,0.052775774,0.94161534
524.0,0.9999318,0.028414384,0.96173584
525.0,0.9999566,0.0,0.9197968
526.0,0.99998724,0.020668378,0.98337007
527.0,0.9996686,0.19121678,0.9818812
528.0,0.99981135,0.096891515,0.7992392
529.0,0.999882,0.18553516,0.90404
530.0,0.99965465,0.356179,0.9678792
531.0,0.9997634,0.16555274,0.95224065
532.0,0.99990654,0.035859503,0.9080221
533.0,0.99968266,0.0,0.84864277
534.0,0.99952686,0.13124596,0.35667378
535.0,0.9991916,0.34058908,0.6465662
536.0,0.999582,0.014775902,0.64151675
537.0,0.9998085,0.07703752,0.43890882
538.0,0.9985765,0.15909302,0.48289534
539.0,0.9997497,0.30309978,0.8137822
540.0,0.99932075,0.012788778,0.53034127
541.0,0.99963176,0.076373674,0.24057904
542.0,0.9996076,0.029524338,0.35362744
543.0,0.9996486,0.037380487,0.6015726
544.0,0.99926,0.035338532,0.24189799
545.0,0.99892527,0.021229897,0.560216
546.0,0.99888235,0.015623117,0.4283628
547.0,0.9964682,0.030104974,0.5903781
548.0,0.99095374,0.060157456,0.17219183
549.0,0.99743724,0.14324324,0.48854598
550.0,0.9992617,0.7048247,0.64244705
551.0,0.99949443,0.0618378,0.5076649
552.0,0.9984257,0.084933795,0.2869772
553.0,0.99900025,0.06589164,0.26720116
554.0,0.99919087,0.25253677,0.30649713
555.0,0.9991209,0.060536902,0.26294404
556.0,0.9977843,0.038061444,0.36125803
557.0,0.99920493,0.031741492,0.16466491
558.0,0.99926287,0.2465193,0.32354322
559.0,0.99988604,0.19797687,0.24089767
560.0,0.9985916,0.1282732,0.26802292
561.0,0.99715734,0.024995372,0.803661
562.0,0.9993297,0.11057119,0.34102038
563.0,0.99963963,0.31408265,0.36118913
564.0,0.9997682,0.34441304,0.5140113
565.0,0.99988055,0.01430003,0.2144407
566.0,0.9998369,0.5854682,0.41493127
567.0,0.99986756,0.15609036,0.7101733
568.0,0.99967706,0.30890107,0.5897959
569.0,0.99897826,0.046359524,0.5913478
570.0,0.99922276,0.099181,0.55117387
571.0,0.99822325,0.05521453,0.45372188
572.0,0.9986149,0.070661105,0.48422566
573.0,0.99430966,0.086491555,0.9183775
574.0,0.99565697,0.07607434,0.625621
575.0,0.9943678,0.01567975,0.26189455
576.0,0.9916535,0.1470408,0.30481967
577.0,0.9970799,0.075248174,0.8055715
578.0,0.99387336,0.16070879,0.74086493
579.0,0.9954515,0.011819027,0.84088683
580.0,0.9996456,0.15298454,0.91738975
581.0,0.99942636,0.4077246,0.8045828
582.0,0.99953425,0.07928485,0.54122317
583.0,0.999539,0.0,0.87721986
584.0,0.99864024,0.8099825,0.92822194
585.0,0.9990094,0.11083087,0.9028027
586.0,0.99916184,0.123436816,0.87971884
587.0,0.99976605,0.05128782,0.8169497
588.0,0.999801,0.30961454,0.7195029
589.0,0.9996853,0.0,0.80365705
590.0,0.99979,0.048424102,0.96601194
591.0,0.9999634,0.13237973,0.5937388
592.0,0.999858,0.14694598,0.77038425
593.0,0.99992776,0.039276723,0.7604896
594.0,0.99988353,0.20650862,0.95574445
595.0,0.99988234,0.01453138,0.82236135
596.0,0.99996233,0.29734913,0.94572943
597.0,0.99856645,0.18187347,0.957464
598.0,0.9991779,0.26487255,0.9632483
599.0,0.9950911,0.09019069,0.95140755
600.0,0.99961406,0.3028872,0.91892517
601.0,0.9987363,0.07088529,0.89561045
602.0,0.9946089,0.13047026,0.43376583
603.0,0.99433535,0.015371013,0.94031
604.0,0.99412173,0.0,0.9001837
605.0,0.9934036,0.07289305,0.5941707
606.0,0.99134,0.023216987,0.80874157
607.0,0.9861436,0.10492448,0.8595402
608.0,0.9841695,0.04773089,0.9327525
609.0,0.9786522,0.07451663,0.7315077
610.0,0.97016215,0.15121327,0.9948742
611.0,0.95030797,0.021485478,0.98001456
612.0,0.98180044,0.0,0.9733617
613.0,0.96010256,0.033002544,0.9633071
614.0,0.91944814,0.0925219,0.9757981
615.0,0.96389425,0.41291025,0.88006085
616.0,0.9887637,0.061533984,0.9497844
617.0,0.9938923,0.46306553,0.940021
618.0,0.9944095,0.058034107,0.9125751
619.0,0.9936453,0.27582213,0.80822945
620.0,0.9979608,0.074843146,0.73556143
621.0,0.9973284,0.022532608,0.7820846
622.0,0.9988366,0.20128247,0.97630477
623.0,0.9985825,0.07113115,0.7319552
624.0,0.99891925,0.2531269,0.6535008
625.0,0.9995485,0.3701589,0.97892433
626.0,0.9998808,0.12185096,0.86850864
627.0,0.9997906,0.13762084,0.63760084
628.0,0.99979013,0.13689338,0.6895444
629.0,0.999534,0.0,0.9447105
630.0,0.99974793,0.026224475,0.53497386
